count,m,k,n,type,ac_native,b_native,time_ns,gops
0,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,69999,30.1449
1,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,59207,35.2542
2,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,57166,36.4912
3,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,55707,37.8182
4,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,57165,36.4912
5,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,58041,35.8621
6,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,56291,37.1429
7,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,55999,37.8182
8,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,56874,37.1429
9,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,67665,31.0448
10,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,56291,37.1429
11,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,55124,37.8182
12,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,55999,37.8182
13,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,55416,37.8182
14,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,58624,35.8621
15,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,57166,36.4912
16,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,55707,37.8182
17,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,56583,37.1429
18,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,55708,37.8182
19,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,55415,37.8182
20,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,56874,37.1429
21,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,55707,37.8182
22,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,56291,37.1429
23,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,55416,37.8182
24,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,55707,37.8182
25,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,55707,37.8182
26,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,56582,37.1429
27,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,56000,37.1429
28,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,55708,37.8182
29,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,54832,38.5185
0,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,67082,31.0448
1,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,55707,37.8182
2,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,68249,30.5882
3,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,54541,38.5185
4,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,54249,38.5185
5,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,54249,38.5185
6,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,54833,38.5185
7,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,65624,32
8,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,55416,37.8182
9,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,53957,39.2453
10,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,53957,39.2453
11,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,105581,19.8095
12,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,58624,35.8621
13,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,57749,36.4912
14,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,55124,37.8182
15,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,57457,36.4912
16,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,56874,37.1429
17,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,58041,35.8621
18,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,56874,37.1429
19,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,55416,37.8182
20,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,55416,37.8182
21,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,55124,37.8182
22,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,56874,37.1429
23,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,55708,37.8182
24,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,63874,33.0159
25,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,58332,35.8621
26,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,106749,19.6226
27,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,104415,20
28,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,104998,20
29,128,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,105290,19.8095
0,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,95957,21.8947
1,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,95957,21.8947
2,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,82249,25.3659
3,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,82540,25.3659
4,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,82249,25.3659
5,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,81374,25.679
6,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,81665,25.679
7,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,81082,25.679
8,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,135915,15.4074
9,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,133289,15.6391
10,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,132997,15.7576
11,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,86915,24.186
12,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,136789,15.2941
13,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,90415,23.1111
14,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,91291,22.8571
15,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,95374,21.8947
16,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,88082,23.6364
17,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,92749,22.6087
18,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,108498,19.2593
19,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,92456,22.6087
20,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,90124,23.1111
21,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,91290,22.8571
22,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,87499,23.908
23,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,88082,23.6364
24,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,103248,20.1942
25,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,88374,23.6364
26,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,88957,23.6364
27,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,96832,21.6667
28,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,91874,22.8571
29,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,93040,22.3656
0,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,103831,20.1942
1,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,89249,23.3708
2,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,82832,25.3659
3,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,90124,23.1111
4,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,90124,23.1111
5,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,94499,22.1277
6,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,85166,24.4706
7,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,81665,25.679
8,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,82832,25.3659
9,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,83707,25.0602
10,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,86041,24.186
11,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,86624,24.186
12,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,90999,23.1111
13,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,82540,25.3659
14,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,86332,24.186
15,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,86040,24.186
16,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,89249,23.3708
17,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,86623,24.186
18,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,87207,23.908
19,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,89248,23.3708
20,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,93040,22.3656
21,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,90998,23.1111
22,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,86915,24.186
23,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,89541,23.3708
24,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,86915,24.186
25,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,90707,23.1111
26,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,82832,25.3659
27,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,81374,25.679
28,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,81665,25.679
29,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,86332,24.186
0,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,132123,15.7576
1,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,74082,28.1081
2,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,98581,21.2245
3,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,97124,21.4433
4,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,103248,20.1942
5,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,96540,21.6667
6,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,96249,21.6667
7,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,49000,42.449
8,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,47833,44.2553
9,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,48125,43.3333
10,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,47249,44.2553
11,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,47832,44.2553
12,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,47833,44.2553
13,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,47250,44.2553
14,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,58041,35.8621
15,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,48708,43.3333
16,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,48124,43.3333
17,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,47833,44.2553
18,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,49291,42.449
19,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,48416,43.3333
20,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,50458,41.6
21,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,49291,42.449
22,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,47541,44.2553
23,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,47541,44.2553
24,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,47541,44.2553
25,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,52499,40
26,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,47832,44.2553
27,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,51040,40.7843
28,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,49582,42.449
29,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,48416,43.3333
0,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,60666,34.6667
1,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,46958,45.2174
2,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,46082,45.2174
3,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,45208,46.2222
4,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,47541,44.2553
5,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,45791,46.2222
6,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,46666,45.2174
7,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,46666,45.2174
8,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,47249,44.2553
9,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,47833,44.2553
10,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,46375,45.2174
11,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,45499,46.2222
12,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,45208,46.2222
13,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,45208,46.2222
14,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,45208,46.2222
15,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,45208,46.2222
16,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,45208,46.2222
17,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,45208,46.2222
18,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,47250,44.2553
19,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,45499,46.2222
20,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,45791,46.2222
21,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,45791,46.2222
22,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,55999,37.8182
23,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,46082,45.2174
24,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,106748,19.6226
25,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,48999,43.3333
26,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,46666,45.2174
27,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,46666,45.2174
28,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,46375,45.2174
29,128,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,46957,45.2174
0,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,368369,5.65217
1,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,316745,6.58228
2,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,337744,6.17211
3,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,338619,6.15385
4,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,336869,6.19048
5,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,334537,6.22754
6,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,337453,6.17211
7,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,334828,6.22754
8,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,335411,6.20896
9,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,324911,6.41975
10,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,335411,6.20896
11,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,335120,6.20896
12,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,338912,6.15385
13,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,336870,6.19048
14,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,337745,6.17211
15,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,339786,6.13569
16,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,335995,6.20896
17,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,336578,6.19048
18,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,330162,6.30303
19,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,342120,6.08187
20,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,290787,7.17241
21,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,336869,6.19048
22,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,288454,7.22222
23,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,285245,7.29825
24,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,286995,7.27273
25,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,352036,5.90909
26,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,339786,6.13569
27,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,340369,6.11765
28,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,340953,6.11765
29,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,346494,6.01156
0,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,123373,16.9106
1,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,87790,23.908
2,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,86915,24.186
3,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,101499,20.5941
4,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,91874,22.8571
5,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,87207,23.908
6,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,87207,23.908
7,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,102374,20.3922
8,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,90123,23.1111
9,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,89249,23.3708
10,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,90124,23.1111
11,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,104415,20
12,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,90415,23.1111
13,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,89248,23.3708
14,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,263079,7.90875
15,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,96832,21.6667
16,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,94207,22.1277
17,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,94791,22.1277
18,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,93915,22.3656
19,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,93623,22.3656
20,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,93623,22.3656
21,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,100040,20.8
22,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,93623,22.3656
23,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,94207,22.1277
24,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,96540,21.6667
25,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,95082,21.8947
26,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,48999,43.3333
27,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,92749,22.6087
28,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,93332,22.3656
29,128,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,94207,22.1277
0,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,271245,15.3542
1,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,267163,15.5843
2,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,247330,16.8462
3,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,247037,16.8462
4,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,247329,16.8462
5,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,244705,17.0533
6,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,253746,16.4466
7,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,272704,15.2978
8,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,236830,17.6314
9,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,238871,17.4832
10,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,234497,17.7821
11,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,236538,17.6314
12,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,234205,17.7821
13,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,234496,17.7821
14,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,248788,16.7782
15,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,234496,17.7821
16,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,234496,17.7821
17,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,231871,18.013
18,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,234204,17.7821
19,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,197747,21.1218
20,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,229538,18.1703
21,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,237121,17.557
22,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,232746,17.9353
23,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,230122,18.0913
24,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,195122,21.3385
25,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,189289,22.0159
26,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,187830,22.2513
27,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,184914,22.6141
28,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,177622,23.5085
29,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,178206,23.3764
0,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,249079,16.7108
1,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,234497,17.7821
2,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,237121,17.557
3,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,226913,18.4115
4,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,230122,18.0913
5,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,231288,18.013
6,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,228955,18.25
7,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,236538,17.6314
8,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,236538,17.6314
9,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,240329,17.3375
10,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,231288,18.013
11,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,230121,18.0913
12,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,232746,17.9353
13,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,230997,18.0913
14,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,228663,18.25
15,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,229246,18.1703
16,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,228372,18.25
17,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,228371,18.25
18,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,195122,21.3385
19,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,235372,17.7064
20,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,234788,17.7821
21,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,235663,17.7064
22,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,208246,20.0048
23,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,192789,21.6719
24,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,190164,21.9
25,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,197747,21.1218
26,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,209122,19.9091
27,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,194830,21.4485
28,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,189872,22.0159
29,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,177913,23.5085
0,128,64,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,149914,27.9262
